,city,country,Salario_Medio,Continent,sub-region,Alimentacao_Basica,Transp_Publico,Transp_Privado,Moradia_CentroCidade,Moradia_ForaCentroCidade,Final_de_Semana,CV1_1,CV1_2,CV2_1,CV2_2
541,Braunschweig,Germany,3277.67,Europe,Western Europe,74.34,70.6,1001.39,712.11,684.37,196.56,1984.4,1053.61,1956.6599999999999,1025.87
542,Kiel,Germany,2476.3,Europe,Western Europe,66.45,64.28,809.13,1029.06,710.13,212.83999999999997,2117.48,1372.6299999999999,1798.55,1053.7
543,Freiburg im Breisgau,Germany,2720.42,Europe,Western Europe,82.00999999999999,67.44,573.37,1164.77,968.3,224.76999999999998,2044.92,1538.99,1848.4499999999998,1342.52
544,Mainz,Germany,3090.99,Europe,Western Europe,81.36999999999999,85.99,778.4699999999999,1159.41,1040.8600000000001,203.76000000000002,2223.01,1530.53,2104.46,1411.98
545,Saarbrucken,Germany,2686.79,Europe,Western Europe,88.50999999999999,68.49,700.4499999999999,992.09,820.86,206.21999999999997,1987.27,1355.3100000000002,1816.04,1184.08
546,Osnabruck,Germany,2739.74,Europe,Western Europe,72.91,58.38,1303.13,788.4499999999999,677.81,214.87,2379.36,1134.61,2268.7200000000003,1023.9699999999999
547,Darmstadt,Germany,3115.57,Europe,Western Europe,109.64,68.49,1261.6299999999999,1237.17,933.49,254.43,2862.87,1669.7300000000002,2559.19,1366.05
548,Heidelberg,Germany,3114.4,Europe,Western Europe,75.13,84.3,805.93,1315.5100000000002,1023.82,244.26999999999998,2440.84,1719.2100000000003,2149.15,1427.52
549,Regensburg,Germany,2704.61,Europe,Western Europe,60.019999999999996,54.27,774.36,1192.7,929.26,215.60000000000002,2242.68,1522.5900000000001,1979.2399999999998,1259.15
550,Paderborn,Germany,2423.61,Europe,Western Europe,97.14000000000001,63.38,838.8,836.45,810.1,200.92000000000002,1973.31,1197.89,1946.96,1171.54
551,Ingolstadt,Germany,3082.2,Europe,Western Europe,93.36000000000001,61.64,698.1899999999999,1081.4299999999998,1010.8299999999999,233.57999999999998,2106.56,1470.0099999999998,2035.9599999999998,1399.4099999999999
552,Wurzburg,Germany,2186.52,Europe,Western Europe,78.6,60.85,1203.09,939.38,849.64,201.20000000000002,2422.2699999999995,1280.03,2332.5299999999997,1190.29
553,Ulm,Germany,3279.78,Europe,Western Europe,69.74,65.33,851.8399999999999,1235.22,1077.1599999999999,219.12000000000003,2375.92,1589.41,2217.8599999999997,1431.35
554,Gottingen,Germany,2777.67,Europe,Western Europe,98.94999999999999,55.06,675.29,971.26,694.65,198.82999999999996,1944.33,1324.1,1667.7199999999998,1047.49
555,Erlangen,Germany,3609.71,Europe,Western Europe,88.10999999999999,60.27,822.97,935.04,795.25,214.71999999999997,2060.8399999999997,1298.14,1921.05,1158.35
556,Jena,Germany,2779.25,Europe,Western Europe,65.00999999999999,66.07,881.1099999999999,904.5799999999999,677.15,169.89,2020.5899999999997,1205.5499999999997,1793.1599999999999,978.12
557,Passau,Germany,1756.24,Europe,Western Europe,89.64999999999999,44.78,743.73,936.1,701.27,191.87999999999997,1961.36,1262.4099999999999,1726.53,1027.58
558,Algiers,Algeria,285.56,Africa,Northern Africa,41.760000000000005,10.85,816.0699999999999,316.62,209.97,83.42,1257.87,452.65000000000003,1151.22,346.0
559,Constantine,Algeria,269.43,Africa,Northern Africa,42.75,10.85,676.23,284.38,224.11,90.35,1093.71,428.33000000000004,1033.44,368.06000000000006
560,Setif,Algeria,226.63,Africa,Northern Africa,33.92,4.34,1016.59,171.75,126.72,35.970000000000006,1258.23,245.98,1213.2,200.95000000000002
561,Addis Ababa,Ethiopia,194.78,Africa,Sub-Saharan Africa,52.89999999999999,12.0,946.67,845.3399999999999,621.45,73.96,1918.87,984.1999999999999,1694.98,760.3100000000001
562,Kuwait City,Kuwait,1940.76,Asia,Western Asia,54.72,40.72,638.44,1114.65,838.6299999999999,146.84,1954.65,1356.93,1678.6299999999999,1080.9099999999999
563,Sanaa,Yemen,599.5,Asia,Western Asia,99.48,54.94,293.49,360.45000000000005,271.27,,,,,
564,Rome,Italy,1579.61,Europe,Southern Europe,87.77000000000001,36.88,814.5699999999999,1291.9199999999998,949.66,253.55999999999997,2447.8199999999997,1670.1299999999999,2105.56,1327.87
565,Milan,Italy,1897.64,Europe,Southern Europe,93.57000000000001,41.1,799.93,1597.3200000000002,1136.4,305.94000000000005,2796.76,2037.9300000000003,2335.84,1577.0100000000002
566,Naples,Italy,1408.51,Europe,Southern Europe,76.4,38.99,818.97,854.72,591.29,221.32,1971.41,1191.43,1707.9799999999998,928.0
567,Turin,Italy,1621.41,Europe,Southern Europe,81.97999999999999,40.04,794.41,776.4200000000001,642.24,244.23999999999998,1897.05,1142.68,1762.8700000000001,1008.5
568,Palermo,Italy,1334.74,Europe,Southern Europe,67.69,38.46,764.4300000000001,738.11,580.05,200.07,1770.3,1044.33,1612.24,886.27
569,Genoa,Italy,1413.34,Europe,Southern Europe,95.18,48.47,819.37,872.0899999999999,683.47,250.02,2036.6599999999999,1265.76,1848.04,1077.14
570,Bologna,Italy,1678.37,Europe,Southern Europe,82.60000000000001,37.41,814.5699999999999,1051.41,865.8199999999999,258.68,2207.2599999999998,1430.1000000000001,2021.6699999999998,1244.51
571,Florence,Italy,1491.05,Europe,Southern Europe,94.06,36.88,875.1099999999999,1103.33,900.63,254.88000000000005,2327.38,1489.15,2124.68,1286.45
572,Bari,Italy,1490.3,Europe,Southern Europe,91.01,40.04,940.0500000000001,982.69,716.6200000000001,205.09,2218.84,1318.83,1952.7700000000002,1052.76
573,Catania,Italy,1106.43,Europe,Southern Europe,64.25,31.61,770.65,702.39,547.84,214.55,1751.84,1012.8,1597.29,858.25
574,Venice,Italy,1633.31,Europe,Southern Europe,82.24,38.99,817.61,986.94,921.0799999999999,260.71999999999997,2147.5099999999998,1368.89,2081.6499999999996,1303.03
575,Verona,Italy,1602.65,Europe,Southern Europe,78.69000000000001,38.99,762.4300000000001,1030.32,749.33,251.47000000000003,2122.91,1399.47,1841.9200000000003,1118.48
576,Padova,Italy,1559.63,Europe,Southern Europe,72.2,38.99,960.92,949.36,728.44,236.96,2219.44,1297.51,1998.52,1076.5900000000001
577,Trieste,Italy,1595.97,Europe,Southern Europe,87.24000000000001,37.67,851.4399999999999,844.9,794.85,240.74000000000004,2024.32,1210.55,1974.27,1160.5
578,Brescia,Italy,1547.69,Europe,Southern Europe,86.88000000000001,37.41,703.0799999999999,905.47,1001.01,255.04000000000002,1950.4699999999998,1284.8,2046.0099999999998,1380.34
579,Parma,Italy,1565.47,Europe,Southern Europe,88.44000000000001,36.88,837.47,804.6199999999999,708.03,255.16999999999996,1985.6999999999998,1185.11,1889.1100000000001,1088.52
580,Modena,Italy,1927.7,Europe,Southern Europe,100.74999999999999,33.19,828.6800000000001,847.0899999999999,741.71,249.87999999999997,2026.3999999999999,1230.9099999999999,1921.02,1125.53
581,Reggio Emilia,Italy,1738.68,Europe,Southern Europe,93.69000000000001,36.88,906.38,866.07,740.94,250.01,2116.15,1246.65,1991.0200000000002,1121.52
582,Perugia,Italy,1308.4,Europe,Southern Europe,76.57000000000001,57.96,642.9399999999999,749.92,539.1700000000001,228.85999999999999,1698.2899999999997,1113.31,1487.54,902.5600000000001
583,Cagliari,Italy,1497.82,Europe,Southern Europe,78.32,36.35,748.98,899.09,683.0699999999999,222.03,1948.4199999999998,1235.79,1732.3999999999999,1019.7699999999999
584,Rimini,Italy,1685.99,Europe,Southern Europe,78.32000000000001,35.3,942.3000000000001,840.19,800.6700000000001,251.55,2112.36,1205.3600000000001,2072.84,1165.8400000000001
585,Monza,Italy,1994.09,Europe,Southern Europe,83.98,47.42,819.37,937.11,663.14,261.26,2101.7200000000003,1329.77,1827.75,1055.8
586,Bergamo,Italy,1791.37,Europe,Southern Europe,84.03,50.4,742.59,938.04,819.5,252.9,2017.56,1325.3700000000001,1899.02,1206.8300000000002
587,Pescara,Italy,1339.76,Europe,Southern Europe,81.6,36.35,677.81,808.8699999999999,685.93,260.15,1828.4299999999998,1186.9699999999998,1705.4899999999998,1064.0299999999997
588,Trento,Italy,1735.17,Europe,Southern Europe,87.08000000000001,34.14,891.01,952.26,767.86,246.83999999999997,2177.19,1320.32,1992.79,1135.92
589,Vicenza,Italy,1659.65,Europe,Southern Europe,84.17999999999999,42.15,794.89,776.98,680.56,244.96,1901.01,1148.27,1804.59,1051.85
590,Ancona,Italy,1504.51,Europe,Southern Europe,92.32,36.88,758.4300000000001,692.1,643.8,251.08,1793.9299999999998,1072.3799999999999,1745.6299999999999,1024.08
591,Como,Italy,1685.99,Europe,Southern Europe,106.38,33.98,875.4499999999999,1089.34,764.44,265.2,2336.37,1494.8999999999999,2011.47,1170.0
592,Arese,Italy,1560.86,Europe,Southern Europe,74.97,34.25,794.9,809.5,651.44,251.99999999999997,1931.37,1170.72,1773.31,1012.6600000000001
593,Udine,Italy,1578.11,Europe,Southern Europe,70.54,33.72,803.4000000000001,631.64,547.3399999999999,230.46,1736.04,966.36,1651.74,882.06
594,Lecce,Italy,1273.28,Europe,Southern Europe,72.13,36.88,890.1400000000001,658.18,618.66,206.63000000000002,1827.0800000000002,973.8199999999999,1787.5600000000002,934.3
595,Pisa,Italy,1422.56,Europe,Southern Europe,83.19,33.72,704.68,804.9399999999999,791.77,235.16,1827.97,1157.01,1814.8,1143.84
596,Treviso,Italy,1597.74,Europe,Southern Europe,87.4,38.46,812.51,904.9,747.7099999999999,255.64,2060.45,1286.4,1903.2599999999998,1129.21
597,Pavia,Italy,1306.64,Europe,Southern Europe,80.32999999999998,36.88,659.18,776.17,710.32,237.72,1753.3999999999999,1131.1,1687.55,1065.25
598,Siena,Italy,1492.1,Europe,Southern Europe,93.80999999999999,38.46,619.27,1113.6599999999999,1043.4099999999999,262.91,2089.6499999999996,1508.84,2019.3999999999999,1438.59
599,Pordenone,Italy,1562.24,Europe,Southern Europe,80.41999999999999,47.42,788.9,779.0699999999999,701.09,245.72000000000003,1894.11,1152.63,1816.1299999999999,1074.65
600,Guatemala City,Guatemala,436.56,Americas,Latin America and the Caribbean,77.92999999999999,10.51,538.49,734.49,562.4,112.17,1463.08,935.1,1290.99,763.0099999999999
601,Kyiv,Ukraine,516.89,Europe,Eastern Europe,46.33,9.52,676.85,567.99,380.38,76.63000000000001,1367.8000000000002,700.47,1180.19,512.86
602,Kharkiv,Ukraine,399.61,Europe,Eastern Europe,37.96,5.98,527.45,434.74,308.89,61.45,1061.6000000000001,540.13,935.7500000000001,414.28
603,Odesa,Ukraine,337.09,Europe,Eastern Europe,43.14,11.97,519.76,347.31,254.48000000000002,69.41,979.62,471.83000000000004,886.79,379.0
604,Dnipro,Ukraine,388.55,Europe,Eastern Europe,42.309999999999995,11.82,646.76,398.02,287.53,78.64999999999999,1165.74,530.8,1055.25,420.30999999999995
605,Zaporizhzhia,Ukraine,346.75,Europe,Eastern Europe,36.39,8.16,517.47,233.19,192.4,65.49,852.54,343.23,811.75,302.44
606,Lviv,Ukraine,454.48,Europe,Eastern Europe,42.07,6.26,698.0,455.0,334.29,71.64,1266.7100000000003,574.97,1146.0000000000002,454.26
607,Vinnytsia,Ukraine,315.91,Europe,Eastern Europe,42.519999999999996,10.88,715.86,369.76,294.97,74.76,1202.8999999999999,497.91999999999996,1128.11,423.13
608,Chernivtsi,Ukraine,389.82,Europe,Eastern Europe,43.47,5.44,485.66999999999996,341.39,257.27,58.38,928.91,448.67999999999995,844.79,364.55999999999995
609,Ternopil,Ukraine,343.35,Europe,Eastern Europe,42.87,5.44,711.67,321.57,248.3,54.28,1130.3899999999999,424.15999999999997,1057.12,350.89
610,Uzhhorod,Ukraine,353.55,Europe,Eastern Europe,41.239999999999995,,600.59,427.26,288.99,56.44000000000001,1125.5300000000002,,987.2600000000001,
611,Taichung,Taiwan,1136.2,Asia,Eastern Asia,116.99000000000001,40.98,949.17,474.93999999999994,376.75,115.2,1656.3,748.11,1558.11,649.9200000000001
612,Kaohsiung,Taiwan,1247.19,Asia,Eastern Asia,111.19,32.73,856.03,462.82,332.23,100.34,1530.3799999999999,707.08,1399.79,576.49
613,Taipei,Taiwan,1876.87,Asia,Eastern Asia,117.53,41.89,920.87,803.96,565.15,116.95000000000002,1959.3100000000002,1080.3300000000002,1720.5000000000002,841.52
614,Hsinchu,Taiwan,2124.85,Asia,Eastern Asia,102.94,16.37,1098.38,433.21999999999997,336.15999999999997,95.78,1730.3200000000002,648.31,1633.26,551.25
615,Guayaquil,Ecuador,607.5,Americas,Latin America and the Caribbean,62.639999999999986,16.2,626.82,500.23,413.12,102.99999999999999,1292.69,682.07,1205.58,594.9599999999999
616,Quito,Ecuador,462.19,Americas,Latin America and the Caribbean,68.63,20.87,585.68,554.49,346.47,122.30000000000001,1331.1,766.29,1123.08,558.27
617,Cuenca,Ecuador,474.38,Americas,Latin America and the Caribbean,73.77000000000001,25.0,861.73,504.15,410.12,123.01,1562.66,725.93,1468.6299999999999,631.9
618,La Paz,Bolivia,499.75,Americas,Latin America and the Caribbean,65.28999999999999,31.09,493.09999999999997,395.36,343.84000000000003,110.98,1064.73,602.72,1013.21,551.2
619,Cochabamba,Bolivia,503.29,Americas,Latin America and the Caribbean,57.15,0.0,409.27000000000004,384.64,331.16,101.18,952.24,542.97,898.76,489.49
620,Antananarivo,Madagascar,142.04,Africa,Sub-Saharan Africa,49.42,2.61,558.25,576.3499999999999,345.35,86.39,1270.41,714.7699999999999,1039.41,483.77
621,Santo Domingo,Dominican Republic,459.84,Americas,Latin America and the Caribbean,84.57,91.41,964.88,1055.92,521.71,150.14000000000001,2255.5099999999998,1382.0400000000002,1721.3000000000002,847.83
622,Dubai,United Arab Emirates,4322.14,Asia,Western Asia,73.92,95.29,796.49,2099.82,1322.45,421.12,3391.35,2690.15,2613.98,1912.7800000000002
623,Abu Dhabi,United Arab Emirates,3541.4,Asia,Western Asia,68.55,21.78,746.13,1843.48,1327.54,361.42,3019.58,2295.23,2503.64,1779.29
624,Sharjah,United Arab Emirates,1681.97,Asia,Western Asia,59.440000000000005,68.06,658.3199999999999,6940.6900000000005,5259.110000000001,246.37,7904.820000000001,7314.56,6223.240000000001,5632.9800000000005
625,`Ajman,United Arab Emirates,3630.09,Asia,Western Asia,54.77000000000001,81.68,743.91,818.81,592.5,281.89,1899.3799999999997,1237.15,1673.0699999999997,1010.84
626,Al Fujayrah,United Arab Emirates,3378.16,Asia,Western Asia,95.91,143.52,916.62,842.69,705.46,271.2,2126.42,1353.3200000000002,1989.19,1216.0900000000001
627,Tashkent,Uzbekistan,333.39,Asia,Central Asia,39.65,14.09,411.63,548.35,402.11,75.65,1075.28,677.74,929.04,531.5
628,Douala,Cameroon,188.18,Africa,Sub-Saharan Africa,63.31000000000002,4.02,632.45,314.99,225.75,68.59,1079.3400000000001,450.9100000000001,990.1000000000001,361.6700000000001
629,Yaounde,Cameroon,361.45,Africa,Sub-Saharan Africa,57.97,,487.03000000000003,233.76,220.90999999999997,68.31,847.0699999999999,,834.22,
630,Accra,Ghana,183.6,Africa,Sub-Saharan Africa,34.080000000000005,18.21,180.76,666.12,118.07,56.69,937.6500000000001,775.0999999999999,389.59999999999997,227.05
631,Baku,Azerbaijan,405.72,Asia,Western Asia,47.21000000000001,11.76,597.5,404.44000000000005,264.28,93.11,1142.26,556.5200000000001,1002.1,416.36
632,Havana,Cuba,35.75,Americas,Latin America and the Caribbean,85.80000000000001,20.0,2267.8199999999997,740.75,430.39,145.88,3240.25,992.43,2929.89,682.07
633,Harare,Zimbabwe,272.22,Africa,Sub-Saharan Africa,66.53999999999999,30.0,754.44,493.01,492.58,101.38,1415.37,690.93,1414.94,690.5
634,Phnom Penh,Cambodia,303.77,Asia,South-eastern Asia,75.1,10.62,1380.53,744.64,547.3199999999999,86.04,2286.31,916.4,2088.99,719.0799999999999
635,Mogadishu,Somalia,406.67,Africa,Sub-Saharan Africa,52.91,35.0,279.46,297.98,176.26999999999998,209.72,840.07,595.61,718.36,473.9
636,Hargeysa,Somalia,350.0,Africa,Sub-Saharan Africa,62.22,50.0,316.17999999999995,347.48,229.14,268.24,994.12,727.94,875.78,609.6
637,Minsk,Belarus,549.57,Europe,Eastern Europe,56.519999999999996,19.36,617.0699999999999,492.85999999999996,380.90999999999997,106.95,1273.3999999999999,675.69,1161.45,563.74
638,Brest,Belarus,421.37,Europe,Eastern Europe,50.919999999999995,17.02,434.4,264.14,194.8,83.75999999999999,833.22,415.84,763.88,346.5
639,Caracas,Venezuela,185.12,Americas,Latin America and the Caribbean,80.83,30.0,908.89,487.08,425.97,133.44,1610.24,731.3499999999999,1549.13,670.24
640,Almaty,Kazakhstan,504.8,Asia,Central Asia,45.269999999999996,15.09,519.46,655.66,444.56000000000006,92.57,1312.9599999999998,808.5899999999999,1101.8600000000001,597.49
641,Nur-Sultan,Kazakhstan,564.52,Asia,Central Asia,45.64,14.88,536.7700000000001,488.59,351.93,81.21,1152.21,630.32,1015.5500000000002,493.65999999999997
642,Shymkent,Kazakhstan,325.31,Asia,Central Asia,39.519999999999996,13.82,637.95,308.7,247.41,88.23000000000002,1074.4,450.27,1013.11,388.98
643,Vienna,Austria,2735.42,Europe,Western Europe,93.34,34.77,767.8900000000001,1214.03,912.33,254.98000000000002,2330.2400000000002,1597.12,2028.5400000000002,1295.42
644,Graz,Austria,2324.49,Europe,Western Europe,107.42,57.01,762.2900000000001,885.5899999999999,792.9300000000001,222.17999999999998,1977.48,1272.2,1884.8200000000002,1179.5400000000002
645,Linz,Austria,2221.9,Europe,Western Europe,90.05999999999999,52.69,761.8900000000001,946.1,847.14,234.16000000000003,2032.2100000000003,1323.01,1933.2500000000002,1224.05
646,Salzburg,Austria,2462.49,Europe,Western Europe,90.16999999999999,42.15,763.8900000000001,1259.72,1069.3400000000001,250.49999999999997,2364.28,1642.54,2173.9,1452.16
647,Innsbruck,Austria,1965.3,Europe,Western Europe,85.5,52.69,761.09,1120.18,1036.03,242.49999999999997,2209.27,1500.8700000000001,2125.12,1416.72
648,Klagenfurt,Austria,1742.19,Europe,Western Europe,97.92999999999999,45.31,874.64,994.45,865.3699999999999,216.57000000000002,2183.59,1354.26,2054.5099999999998,1225.1799999999998
649,Bucharest,Romania,948.86,Europe,Eastern Europe,64.89999999999999,17.13,677.67,608.2,474.18,142.69,1493.46,832.9200000000001,1359.44,698.9000000000001
650,Cluj-Napoca,Romania,873.53,Europe,Eastern Europe,66.11,19.8,615.9,611.72,468.12,123.46000000000001,1417.19,821.09,1273.5900000000001,677.49
651,Timisoara,Romania,799.6,Europe,Eastern Europe,55.78,21.41,604.4100000000001,530.3199999999999,429.09999999999997,113.47999999999999,1303.99,720.99,1202.77,619.77
652,Brasov,Romania,707.23,Europe,Eastern Europe,62.83999999999999,18.2,698.48,523.8199999999999,444.57,114.61999999999999,1399.7599999999998,719.4799999999999,1320.51,640.23
653,Iasi,Romania,687.3,Europe,Eastern Europe,55.029999999999994,21.41,657.6,503.4,399.48,109.42999999999999,1325.46,689.2699999999999,1221.5400000000002,585.35
654,Constanta,Romania,641.06,Europe,Eastern Europe,60.93,21.41,605.61,558.78,434.34000000000003,110.3,1335.62,751.42,1211.18,626.98
655,Craiova,Romania,643.36,Europe,Eastern Europe,54.79,21.41,536.41,446.31,387.74,99.17999999999999,1136.69,621.6899999999999,1078.12,563.12
656,Galati,Romania,653.08,Europe,Eastern Europe,57.8,11.77,536.41,355.32,296.26,115.32000000000001,1064.85,540.21,1005.79,481.15
657,Ploiesti,Romania,708.14,Europe,Eastern Europe,56.78,25.69,627.39,456.68,329.70000000000005,105.26,1246.11,644.41,1119.13,517.4300000000001
658,Oradea,Romania,532.26,Europe,Eastern Europe,61.94,17.13,536.41,387.22,287.28999999999996,119.46,1105.03,585.75,1005.0999999999999,485.81999999999994
659,Arad,Romania,721.37,Europe,Eastern Europe,61.84,19.27,536.41,378.82000000000005,321.98,98.16,1075.23,558.09,1018.39,501.25
660,Pitesti,Romania,556.61,Europe,Eastern Europe,58.589999999999996,14.99,546.14,432.18999999999994,353.69,110.31,1147.23,616.0799999999999,1068.73,537.5799999999999
661,Sibiu,Romania,629.16,Europe,Eastern Europe,54.12,12.84,536.41,418.80999999999995,360.75,99.96000000000001,1109.3,585.7299999999999,1051.24,527.67
662,Bacau,Romania,506.66,Europe,Eastern Europe,59.39,13.38,537.21,421.46000000000004,382.39,104.10000000000001,1122.16,598.33,1083.09,559.26
663,Targu-Mures,Romania,713.61,Europe,Eastern Europe,56.44,18.2,540.27,483.8,385.74,102.25,1182.76,660.69,1084.7,562.63
664,Suceava,Romania,667.83,Europe,Eastern Europe,48.870000000000005,17.13,536.41,352.97,305.99,93.42999999999999,1031.68,512.4,984.6999999999999,465.42
665,Damascus,Syria,50.24,Asia,Western Asia,54.480000000000004,17.0,768.62,360.90000000000003,260.72,86.32000000000001,1270.32,518.7,1170.14,418.52000000000004
666,Brussels,Belgium,2798.0,Europe,Western Europe,98.75000000000001,52.69,810.97,1215.9299999999998,1043.78,263.76,2389.41,1631.1299999999999,2217.26,1458.98
667,Antwerp,Belgium,2510.02,Europe,Western Europe,94.91,51.63,812.17,1099.3400000000001,949.13,251.64,2258.06,1497.52,2107.85,1347.31
668,Gent,Belgium,2192.42,Europe,Western Europe,94.97,51.63,800.84,1091.8899999999999,976.86,240.88,2228.58,1479.37,2113.55,1364.3400000000001
669,Liege,Belgium,2162.64,Europe,Western Europe,99.91,39.78,895.98,889.86,810.83,233.12999999999997,2118.88,1262.6799999999998,2039.85,1183.6499999999999
670,Bruges,Belgium,2107.49,Europe,Western Europe,74.16999999999999,21.07,720.76,876.9,802.0799999999999,215.48000000000002,1887.31,1187.62,1812.4899999999998,1112.8
671,Leuven,Belgium,2535.51,Europe,Western Europe,84.97,38.64,809.77,1071.79,946.79,247.12,2213.65,1442.52,2088.65,1317.52
672,Warsaw,Poland,1286.21,Europe,Eastern Europe,59.55999999999999,24.79,710.5699999999999,977.23,800.2099999999999,156.71999999999997,1904.08,1218.3,1727.0599999999997,1041.28
673,Lodz,Poland,918.92,Europe,Eastern Europe,50.519999999999996,28.4,560.43,631.49,579.88,120.5,1362.94,830.91,1311.33,779.3
674,Wroclaw,Poland,1030.25,Europe,Eastern Europe,55.28999999999999,24.79,690.4399999999999,797.3,690.4499999999999,143.42999999999998,1686.4599999999998,1020.8099999999998,1579.61,913.9599999999999
675,Poznan,Poland,970.75,Europe,Eastern Europe,53.64000000000001,27.04,612.12,654.0699999999999,569.9100000000001,125.9,1445.73,860.65,1361.5700000000002,776.4900000000001
676,Gdansk,Poland,1136.51,Europe,Eastern Europe,54.06999999999999,23.55,647.02,818.9499999999999,726.05,136.16000000000003,1656.2,1032.73,1563.3,939.8299999999999
677,Szczecin,Poland,962.55,Europe,Eastern Europe,55.7,22.54,550.87,662.67,636.95,106.35,1375.59,847.26,1349.87,821.5400000000001
678,Bydgoszcz,Poland,829.38,Europe,Eastern Europe,57.040000000000006,25.92,559.63,713.65,659.95,152.29000000000002,1482.61,948.9000000000001,1428.9099999999999,895.2
679,Lublin,Poland,864.03,Europe,Eastern Europe,49.190000000000005,26.82,550.0699999999999,604.34,587.4399999999999,108.83,1312.4299999999998,789.1800000000001,1295.5299999999997,772.28
680,Bialystok,Poland,844.2,Europe,Eastern Europe,53.2,22.54,559.63,587.03,571.25,130.63000000000002,1330.4900000000002,793.4,1314.71,777.62
681,Katowice,Poland,1042.36,Europe,Eastern Europe,55.89,34.82,638.9,638.71,568.1700000000001,123.13,1456.63,852.5500000000001,1386.0900000000001,782.0100000000001
682,Gdynia,Poland,955.03,Europe,Eastern Europe,50.37,22.54,559.23,743.8000000000001,668.6700000000001,134.86999999999998,1488.27,951.58,1413.1399999999999,876.45
683,Torun,Poland,879.19,Europe,Eastern Europe,48.45000000000001,18.93,555.27,564.1800000000001,489.06,122.75999999999999,1290.66,754.32,1215.54,679.2
684,Rzeszow,Poland,859.72,Europe,Eastern Europe,51.61,22.54,548.47,513.61,458.52,133.15,1246.8400000000001,720.91,1191.75,665.8199999999999
685,Gliwice,Poland,969.11,Europe,Eastern Europe,51.60000000000001,22.31,550.87,652.18,577.06,125.67999999999999,1380.3300000000002,851.7699999999999,1305.21,776.6499999999999
686,Olsztyn,Poland,796.32,Europe,Eastern Europe,50.239999999999995,18.03,548.87,631.38,507.42,99.65,1330.14,799.3,1206.18,675.34
687,Lusaka,Zambia,396.94,Africa,Sub-Saharan Africa,66.35,30.62,293.09999999999997,488.88,395.27,66.72,915.05,652.57,821.4399999999999,558.96
688,Budapest,Hungary,974.48,Europe,Eastern Europe,59.519999999999996,24.43,717.05,658.22,543.26,122.87,1557.6599999999999,865.0400000000001,1442.6999999999998,750.08
689,Debrecen,Hungary,716.81,Europe,Eastern Europe,46.91,19.03,549.13,476.77,373.93,82.02,1154.83,624.73,1051.99,521.89
690,Szeged,Hungary,717.52,Europe,Eastern Europe,51.739999999999995,20.57,520.57,467.84,361.63,80.82000000000001,1120.97,620.97,1014.7600000000001,514.76
691,Miskolc,Hungary,653.49,Europe,Eastern Europe,48.489999999999995,19.8,620.5500000000001,441.82,361.95000000000005,85.64,1196.5000000000002,595.75,1116.6300000000003,515.88
692,Pecs,Hungary,638.26,Europe,Eastern Europe,47.78999999999999,23.78,406.3,390.58000000000004,310.87,88.74000000000001,933.4100000000001,550.8900000000001,853.7,471.18
693,Gyor,Hungary,800.71,Europe,Eastern Europe,42.82000000000001,21.21,566.99,442.94,365.81,84.97999999999999,1137.73,591.95,1060.6000000000001,514.82
694,Szekesfehervar,Hungary,762.46,Europe,Eastern Europe,47.19,19.28,613.01,489.70000000000005,438.28,100.55999999999999,1250.46,656.73,1199.04,605.31
695,Szombathely,Hungary,786.75,Europe,Eastern Europe,47.75000000000001,24.43,452.71999999999997,434.40000000000003,352.98,100.09000000000002,1034.96,606.6700000000001,953.5400000000001,525.25
696,Sopron,Hungary,742.19,Europe,Eastern Europe,50.7,17.87,530.0799999999999,456.66999999999996,403.96,106.28,1143.7299999999998,631.52,1091.02,578.81
697,Veszprem,Hungary,766.19,Europe,Eastern Europe,40.379999999999995,15.11,584.4399999999999,482.57,411.87,82.38,1189.77,620.4399999999999,1119.0700000000002,549.74
698,Kampala,Uganda,162.31,Africa,Sub-Saharan Africa,46.05,41.53,353.68,479.99,314.22,85.2,964.9200000000001,652.7700000000001,799.1500000000001,487.0
699,Muscat,Oman,1907.43,Asia,Western Asia,63.81,51.95,602.4000000000001,835.6600000000001,638.49,329.59000000000003,1831.46,1281.0100000000002,1634.29,1083.8400000000001
700,Ulaanbaatar,Mongolia,315.53,Asia,Eastern Asia,46.15,6.53,500.41,413.28,296.8,84.78,1044.6200000000001,550.74,928.1400000000001,434.26
701,Belgrade,Serbia,669.56,Europe,Southern Europe,61.4,29.4,762.98,811.79,565.72,135.14999999999998,1771.3200000000002,1037.7399999999998,1525.25,791.67
702,Novi Sad,Serbia,613.42,Europe,Southern Europe,55.190000000000005,22.65,754.1800000000001,563.65,447.2,107.71,1480.73,749.2,1364.2800000000002,632.75
703,Nis,Serbia,523.34,Europe,Southern Europe,47.14,23.65,752.98,377.6,314.11,92.5,1270.22,540.89,1206.73,477.4
704,Kragujevac,Serbia,527.61,Europe,Southern Europe,43.11,25.14,584.05,353.53,248.09,91.12,1071.81,512.9,966.37,407.46000000000004
705,Zrenjanin,Serbia,389.56,Europe,Southern Europe,53.16000000000001,22.44,730.4599999999999,377.81,288.03999999999996,127.16000000000001,1288.59,580.57,1198.82,490.8
706,Subotica,Serbia,468.77,Europe,Southern Europe,54.14,23.34,687.17,374.58,342.07,100.07,1215.9599999999998,552.13,1183.4499999999998,519.62
